review_id,product_sku,star_rating,review_text,review_date,verified_purchase
PR-013864,LUMEN-BUDS-2,3,"For the price, the wifi disconnects at random. Expected better from Lumen. :/",2026-05-27,True
PR-013865,LUMEN-HUB-MINI,1,"Honestly, the charge won't hold a charge!! Expected better from Lumen.",2025-04-19,True
PR-013866,LUMEN-HUB-MINI,5,"After the latest update, the bluetooth has excellent sound.",2025-10-22,True
PR-013867,LUMEN-WATCH-X,3,Exactly what I wanted: a device that screen is hard to read. Would not recommeend right now.,2026-01-07,True
PR-013868,LUMEN-WATCH-X,2,"Since yesterday, the design buttons feel cheap.",2025-03-20,True
PR-013869,LUMEN-BUDS-2,1,"Since yesterday, the onboarding login never completes. Also, the connection forgets my device. Support, can you help?",2026-02-20,True
PR-013870,LUMEN-WATCH-X,1,"Honestly, the shipping arrived late. Would not recommend right now.",2025-12-17,True
PR-013871,LUMEN-BUDS-2,5,"Since yesterday, the package was easy to set up.",2025-11-07,True
PR-013872,LUMEN-HUB-MINI,2,"I love how this was easy to set up, but the shipping box was damaged. Also, the battery barely lasts 6 hours. Would not recommend right now.",2026-01-17,True
PR-013873,LUMEN-BUDS-2,4,"After the latest update, the charge was easy to set up. Expected better from Lumen.",2025-05-07,False
PR-013874,LUMEN-HUB-MINI,5,"Since yesterday, the audio feels premium.",2025-02-03,True
PR-013875,LUMEN-WATCH-X,2,"After the latest update, the fit screen is hard to read... Also, the battery life dies before lunch. This is getting old.",2025-07-27,True
PR-013876,LUMEN-BUDS-2,4,"Quick update, the charge has excellent sound... Support, can you help?",2026-06-11,True
PR-013877,LUMEN-BUDS-2,2,"Not gonna lie, the performance became painfully slow. Also, the installation login never completes. Support, can you help?",2026-02-05,True
PR-013878,LUMEN-WATCH-X,3,"Not gonna lie, the power drain barely lasts 5 hours!! ???",2025-09-06,False
PR-013879,LUMEN-WATCH-X,2,"I love how this feels premium, but the charge barely lasts 3 hours. Also, the noise cancellatioon audio cuts out.",2025-11-27,False
PR-013880,LUMEN-WATCH-X,5,"Not gonna lie, the charging was easy to set up. Expected better from Lumen.",2025-02-12,False
PR-013881,LUMEN-HUB-MINI,1,"Since yesterday, the case buttons feel cheap. Please fix this.",2026-04-26,True
PR-013882,LUMEN-HUB-MINI,1,"Quick update, the volume volume is too low. Hope the next patch sorts it out.",2025-05-04,True
PR-013883,LUMEN-BUDS-2,5,"For the price, the bluetooth works exactly as promised.",2026-05-25,True
PR-013884,LUMEN-BUDS-2,2,"For the price, the connection refuses to pair. Expected better from Lumen.",2025-09-12,True
PR-013885,LUMEN-WATCH-X,3,"After the latest update, the screen freezes every few minutes. Also, the package arrived late. Please fix this.",2025-11-24,True
PR-013886,LUMEN-BUDS-2,2,"I love how this has excellent sound, but the charging drains while idle... Would not recommend right now.",2025-12-12,True
PR-013887,LUMEN-WATCH-X,5,"Not gonna lie, the battery life looks fantastic.",2025-10-14,True
PR-013888,LUMEN-WATCH-X,4,"Since yesterday, the buttons works exactly as promised. Suppoort, can you help?",2026-05-15,True
PR-013889,LUMEN-WATCH-X,5,"Three weeeks in, the wifi has excellent sound. Support, can you help?",2025-05-16,True
PR-013890,LUMEN-BUDS-2,1,"Quick update, the volume noise cancellation got worse. Please fix this.",2026-05-12,True
PR-013891,LUMEN-HUB-MINI,1,"I love how this has excellent sound, but the case fit is uncomfortable.",2026-03-31,True
PR-013892,LUMEN-BUDS-2,3,"I love how this has excellent sound, but the setup account linking fails. Also, the interface lags after every tap. Please fix this.",2026-03-06,True
PR-013893,LUMEN-BUDS-2,1,"I love how this looks fantastic, but the charge needs charging twice a day. Would not recommend right now.",2025-10-09,True
PR-013894,LUMEN-HUB-MINI,5,"For the price, the performance made my routine easier.",2026-05-11,True
PR-013895,LUMEN-BUDS-2,2,"I love how this was easy to set up, but the batttery life dies before lunch. Would not recommend right now.",2026-06-04,True
PR-013896,LUMEN-BUDS-2,3,"Honestly, the setup setup loops forever. Also, the firmware lags after every tap. Expected better from Lumen.",2026-03-06,False
PR-013897,LUMEN-HUB-MINI,2,"Not gonna lie, the battery life drains while idle. Supportt, can you help?",2025-11-29,True
PR-013898,LUMEN-HUB-MINI,5,"Honestly, the installation works exactly as promised. Support, can you help?",2025-01-11,True
PR-013899,LUMEN-HUB-MINI,5,"Three weeks in, the charge feels premium. Would not recommend right now.",2026-04-21,True
PR-013900,LUMEN-WATCH-X,3,"I love how this looks fantastic, but the screen keeps crashing!! Also, the sound volume is too low. Support, can you help?",2025-02-27,True
PR-013901,LUMEN-BUDS-2,3,"I love how this looks fantastic, but the power drain dies before lunch.",2025-01-24,True
PR-013902,LUMEN-BUDS-2,2,"Three weeks in, the noise cancellation audio cuts out. Also, the charging drains while idle.",2025-07-10,True
PR-013903,LUMEN-WATCH-X,4,"I love how this works exactly as promised, but the screen freezes every few minutes. Would not recommend right now.",2025-05-25,True
PR-013904,LUMEN-BUDS-2,3,"I love how this was easy to set up, but the bluetooth disconnects at random.",2025-04-27,True
PR-013905,LUMEN-BUDS-2,2,"After the latest update, the battery life dies before lunch. Also, the screen keeps crashing. Also, the account login never completes.",2025-05-04,True
PR-013906,LUMEN-HUB-MINI,2,"Honestly, the power drain won't hold a charge. This is getting old.",2026-06-02,True
PR-013907,LUMEN-HUB-MINI,3,"Sadly, the shipping box was damaged. Expected better from Lumen.",2026-04-30,True
PR-013908,LUMEN-WATCH-X,5,"Quick update, the app feels premium. Pleease fix this.",2025-04-20,False
PR-013909,LUMEN-WATCH-X,1,"Not gonna lie, the volume audio cuts out. Hope the next patch soorts it out.",2026-05-23,True
PR-013910,LUMEN-BUDS-2,2,"Honestly, the package replacement never came. Please fix this.",2025-04-19,True
PR-013911,LUMEN-WATCH-X,2,"I love how this works exactly as promised, but the login login never completes.",2025-08-04,True
PR-013912,LUMEN-BUDS-2,1,"Sadly, the bluetooth refuses to pair. Also, the power drain needs charging twice a day. Support, can you help?",2026-01-06,True
PR-013913,LUMEN-BUDS-2,2,"For the price, the microphone volume is too low. Also, the performance became painfully slow. Also, the shipping replacement never came.",2026-05-13,False
PR-013914,LUMEN-BUDS-2,2,"After the latest update, the installation login never completes. Also, the wifi disconnects at random. Also, the power drain needs charging twice a day. Expected better from Lumen.",2026-04-14,True
PR-013915,LUMEN-WATCH-X,1,"Not gonna lie, the delivery package was already open. Also, the battery life barely lasts 2 hours. Hope the next patch sorts it out.",2026-01-28,True
PR-013916,LUMEN-HUB-MINI,3,"Not gonnna lie, the screen became painfully slow. Would not recommend right now.",2026-03-12,True
PR-013917,LUMEN-HUB-MINI,2,"I love how this works exactly as promised, but the firmware freezes every few minutes. This is getting old.",2026-05-17,True
PR-013918,LUMEN-BUDS-2,2,"Honestly, the shipping package was already open. Would not recommend right now.",2025-07-17,True
PR-013919,LUMEN-WATCH-X,3,"After the latest update, the screen keeps crashing.",2025-10-25,True
PR-013920,LUMEN-WATCH-X,2,"Sadly, the connection won't sync. This is getting old.",2025-10-07,True
PR-013921,LUMEN-BUDS-2,3,"Quick update, the design fit is uncomfortable. This is getting old.",2026-06-22,True
PR-013922,LUMEN-HUB-MINI,1,"For the price, the case fit is uncomfortable. Also, the replacement wrong item was shipped. Hope the next patch sorts it out.",2025-03-22,True
PR-013923,LUMEN-HUB-MINI,3,"For the price, the screen made my routine easier. Expected better from Lumen.",2026-03-18,True
PR-013924,LUMEN-BUDS-2,2,"Since yesterday, the replacement arrived late. Also, the battery dies before lunch.",2025-10-13,True
PR-013925,LUMEN-HUB-MINI,2,"Since yesterday, the wifi refuses to pair!!",2025-01-09,True
PR-013926,LUMEN-WATCH-X,2,"Not gonna lie, the connection disconnects at random. Also, the buttons fit is uncomfortable.",2026-03-12,True
PR-013927,LUMEN-BUDS-2,2,"Honestly, the noise cancellation audio cuts out. Also, the app stutters constantly. This is getting old.",2025-06-05,True
PR-013928,LUMEN-WATCH-X,3,"Quick update, the microphone looks fantastic. Would not recommend right now.",2025-03-28,True
PR-013929,LUMEN-HUB-MINI,4,"Sadly, the setup made my routine easier.",2026-05-31,True
PR-013930,LUMEN-HUB-MINI,3,"Sadly, the screen became painfully slow.",2026-02-21,True
PR-013931,LUMEN-BUDS-2,2,"Sadly, the sound volume is too low. Support, can you help?",2025-12-04,False
PR-013932,LUMEN-BUDS-2,4,"I love how this works exactly as promised, but the design case scratches easily. This is getting old.",2025-03-27,False
PR-013933,LUMEN-HUB-MINI,3,"Three weeks in, the fit case scratches easily.",2026-02-19,True
PR-013934,LUMEN-BUDS-2,2,"Three weeks in, the pairing forgets my device. This is getting old.",2025-01-08,True
PR-013935,LUMEN-BUDS-2,3,"Honestly, the powr drain drains while idle. Hope the next patch sorts it out.",2025-06-30,True
PR-013936,LUMEN-WATCH-X,1,"Since yesterday, the fit case scratches easily. Also, the login instructions are confusing. Hope the next patch sorts it out.",2025-01-13,True
PR-013937,LUMEN-BUDS-2,2,"Quick update, the case screen is hard to read. Also, the pairing drops the connection. Expected better from Lumen.",2025-05-12,True
PR-013938,LUMEN-WATCH-X,1,"After the latest updatee, the charge won't hold a charge.",2025-09-19,True
PR-013939,LUMEN-BUDS-2,3,"Three weeks in, the audio microphone sounds muffled. Would not recommend right now.",2025-07-23,True
PR-013940,LUMEN-HUB-MINI,2,"Sadly, the wifi forgets my device. Please fix this.",2025-01-10,True
PR-013941,LUMEN-WATCH-X,2,"Quick update, the bluetooth drops the connetion. Also, the login setup loops forever. Also, the power drain drains while idle. Would not recommend right now.",2025-06-11,True
PR-013942,LUMEN-WATCH-X,2,"Love paying premium prices so the screen hurts after an hour. Also, the power drain drains while idle. Please fix this.",2026-05-21,True
PR-013943,LUMEN-WATCH-X,2,"I love how this feels premium, but the firmware freezes every few minutes.",2025-06-20,True
PR-013944,LUMEN-WATCH-X,5,"Sadly, the delivery feels premium.",2025-01-06,True
PR-013945,LUMEN-WATCH-X,2,"Not gonna lie, the charging needs charging twice a day. Hope the next patch sorts it out.",2025-08-13,True
PR-013946,LUMEN-HUB-MINI,2,"Honestly, the sound volume is too low. Also, the charge won't hold a charge. Support, can you help?",2026-02-02,True
PR-013947,LUMEN-BUDS-2,1,"Three weeks in, the package box was damaged. Please fix this.",2025-12-01,True
PR-013948,LUMEN-BUDS-2,3,"Honestly, the charge drains while idle.",2025-08-16,False
PR-013949,LUMEN-WATCH-X,2,"Not gonna lie, the interface keeps crashing. Please fix this.",2025-05-11,True
PR-013950,LUMEN-BUDS-2,4,"Not gonna lie, the audio is surprisingly responsive. Pleasse fix this.",2025-03-21,False
PR-013951,LUMEN-BUDS-2,4,"Since yesterday, the microphone noise cancellation got worse. Please fix this.",2025-05-02,True
PR-013952,LUMEN-WATCH-X,5,"Sadly, the performance works exactly as promised. Expected better from Lumen.",2025-10-31,True
PR-013953,LUMEN-BUDS-2,4,"Since yesterday, the battery needs charging twice a day. Hope the next patch sots it out.",2025-02-17,True
PR-013954,LUMEN-WATCH-X,4,"Quick update, the buttons is surprisingly responsive. Hope the next patch sorts it out.",2025-02-04,False
PR-013955,LUMEN-BUDS-2,1,"Not gonna lie, the interface lags after every tap.",2025-10-30,True
PR-013956,LUMEN-BUDS-2,3,"I love how this fits perfectly, but the screen stutters constantly. Expected better from Lumen. :/",2025-07-03,True
PR-013957,LUMEN-HUB-MINI,2,"Sadly, the design hurts after an hour. This is getting old.",2026-05-02,True
PR-013958,LUMEN-HUB-MINI,4,"Quick update, the charging looks fantastic.",2025-07-21,True
PR-013959,LUMEN-BUDS-2,3,"Sadly, the interface fits perfectly. Hope the next patch sorts it out.",2026-01-27,True
PR-013960,LUMEN-WATCH-X,2,"Quick update, the sound sound crackles. Hope the next patch sorts it out.",2026-04-02,True
PR-013961,LUMEN-HUB-MINI,2,"Honestly, the performance lags after every tap!! Would not recommend right now.",2025-03-27,True
PR-013962,LUMEN-WATCH-X,3,"I love how this was easy to set up, but the connection refuses to pair. Expected better from Lumen.",2025-06-11,True
PR-013963,LUMEN-HUB-MINI,2,"Since yesterday, the design screen is hard to read. Hope the next patch sorts it out.",2026-04-05,True
PR-013964,LUMEN-WATCH-X,2,"For the price, the account setup loops forever. Would not recommend right now.",2025-02-21,True
PR-013965,LUMEN-BUDS-2,5,"Since yesterday, the app is surprisingly responsive.",2025-03-31,True
PR-013966,LUMEN-WATCH-X,3,"After the latest update, the login instructions are confusing. Hope the next patch sorts it out.",2025-05-14,True
PR-013967,LUMEN-BUDS-2,3,"Since yesterday, the app is surprisingly responsive.",2025-09-10,True
PR-013968,LUMEN-WATCH-X,5,"Honestly, the buttons made my routine easier.",2025-03-02,True
PR-013969,LUMEN-WATCH-X,1,"Three weeks in, the replacement wrong item was shipped. Also, the case hurts after an hour. Hope the next patch sorts it out.",2026-04-22,True
PR-013970,LUMEN-BUDS-2,1,"For the price, the charging drains while idle. Hope the next patch sorts it out.",2025-04-21,True
PR-013971,LUMEN-BUDS-2,2,"Not gonna lie, the delivery arrived late!! Would not recommend rght now.",2025-03-17,True
PR-013972,LUMEN-WATCH-X,2,"Not gonna lie, the sync won't sync!! Would not recommend right now.",2025-05-17,True
PR-013973,LUMEN-BUDS-2,1,"Honestly, the design screen is hard to read. Also, the charge drains while idle. Would not recommend right now.",2025-02-23,False
PR-013974,LUMEN-HUB-MINI,1,"Sadly, the setup login never completes. Also, the case case scratches easily.",2026-05-08,False
PR-013975,LUMEN-BUDS-2,3,"Sadly, the fit screen is hard to read.",2026-03-06,True
PR-013976,LUMEN-BUDS-2,2,"Not gonna lie, the charging drains while idle. Also, the account onboarding is broken. Hope the next patch sorts it out.",2026-01-07,True
PR-013977,LUMEN-BUDS-2,5,"Sadly, the screen looks fantastic. This is getting old.",2025-01-10,True
PR-013978,LUMEN-BUDS-2,2,"Honestly, the power drain drains while idle. Hope the next patch sorts it out.",2025-08-18,True
PR-013979,LUMEN-BUDS-2,2,"Sadly, the power drain needs charging twice a day. This is getting old.",2025-09-16,True
PR-013980,LUMEN-BUDS-2,1,"For the price, the login onboarding is broken. This is getting old.",2025-04-19,True
PR-013981,LUMEN-BUDS-2,2,"Honestly, the shipping wrong item was shipped. Also, the sound microphone sounds muffled. Please fix this.",2025-11-21,True
PR-013982,LUMEN-BUDS-2,3,"For the price, the pairing refuses to pair. This is getting old.",2026-05-01,True
PR-013983,LUMEN-WATCH-X,1,"Not gonna lie, the charge dies before lunch. Also, the noise cancellation noise cancellation got worse. Also, the performance lags after every tap. Please fix this.",2025-06-27,True
PR-013984,LUMEN-WATCH-X,1,"Not gonna lie, the firmware became painfully slow. Also, the pairing forgets my device. Support, can you help?",2025-04-07,True
PR-013985,LUMEN-BUDS-2,3,"Honestly, the setup account linking fails. Would not recommend right now.",2025-10-04,True
PR-013986,LUMEN-BUDS-2,4,"Since yesterday, the power drain has excellent sound. Expected better from Lumen.",2025-11-15,False
PR-013987,LUMEN-HUB-MINI,5,"Not gonna lie, the installation works exactly as promised... Hope the next patch sorts it out.",2026-03-26,True
PR-013988,LUMEN-BUDS-2,1,"Three weeks in, the volume noise cancellation got worse. Would not recommend right now.",2025-11-23,True
PR-013989,LUMEN-HUB-MINI,1,"For the price, the charging dies before lunch. Also, the screen keeps crashing.",2025-12-21,True
