review_id,platform,star_rating,review_text,app_version,review_date
AR-008694,android,5,"Honestly, the performance made my routine easier.",5.4.0,2025-08-28
AR-008695,ios,1,"Since yesterday, the bluetooth drops the connection. Also, the account login never completes. Hope the next patch sorts it out.",5.3.2,2025-04-03
AR-008696,android,5,"Honestly, the screen made my routine easier.",5.4.0,2025-09-26
AR-008697,android,5,"Three weeks in, the screen was easy to set up. Please fix this. ???",5.4.0,2025-07-09
AR-008698,android,2,"Not gonna lie, the charging won't hold a charge!!",5.4.2,2025-10-24
AR-008699,android,1,"Honestly, the setup login never completes.",5.5.0,2026-02-25
AR-008700,ios,2,"Quick update, the sound volume is too low. Please fix this. :/",5.4.2,2025-12-18
AR-008701,ios,3,"I love how this made my routine easier, but the performance keeps crashing. Also, the pairing forgets my device. Support, can you help?",5.3.2,2025-03-16
AR-008702,android,1,Exactly what I wanted: a device that refuses to pair. Would not recommend right now.,5.3.2,2025-05-12
AR-008703,android,2,"Honestly, the setup onboarding is broken. This is getting old.",5.3.2,2025-05-13
AR-008704,ios,5,"Since yesterday, the connection looks fantastic... Would not recommend right now.",5.4.2,2026-01-12
AR-008705,android,1,"Three weeks in, the installation login never completes. Also, the screen screen is hard to read. Would not recommend right now.",5.5.0,2026-04-04
AR-008706,android,3,"Quick update, the pairing has excellent sound... Support, can you help?",5.3.2,2025-05-20
AR-008707,android,1,"Quick update, the login login never completes. Also, the fit fit is uncomfortable. Also, the bluetooth refuses to pair. Hope the next patch sorts it out.",5.5.0,2026-03-23
AR-008708,android,3,"I love how this works exactly as promised, but the app keeps crashing. Expected better from Lumen.",5.3.2,2025-03-01
AR-008709,android,5,"After the latest update, the installation feels premium. Would not recommend right now.",5.5.0,2026-05-14
AR-008710,android,2,"Sadly, the battery life drains while idle. This is getting old.",5.4.0,2025-07-24
AR-008711,android,5,"Not gonna lie, the screen fits perfectly.",5.4.0,2025-07-10
AR-008712,ios,1,"Quick update, the sound audio cuts out. smh",5.3.2,2025-03-19
AR-008713,ios,1,"Quick update, the blutooth won't sync... Hope the next patch sorts it out.",5.3.2,2025-01-05
AR-008714,android,2,"Three weeks in, the setup setup loops forever.",5.3.2,2025-05-21
AR-008715,ios,1,"Honestly, the volume auudio cuts out. This is getting old.",5.3.2,2025-01-28
AR-008716,ios,2,"For the price, the microphone microphone sounds muffled.",5.4.0,2025-07-26
AR-008717,android,3,"Sadly, the setup setup loops forever. Hope the next patch sorts it out.",5.3.2,2025-05-10
AR-008718,android,2,"Sadly, the screen buttons feel cheap. Please fix this.",5.3.2,2025-04-23
AR-008719,ios,2,"Not gonna lie, the firmware freezes every few minutes.",5.4.0,2025-07-13
AR-008720,android,3,"Since yesterday, the sync disconnects at random. Also, the noise cancellation sound crackles. This is getting old.",5.4.2,2025-11-10
AR-008721,android,1,"I love how this made my routine easier, but the firmware freezes every few minutes. Also, the buttons buttons feel cheap. This is getting old.",5.5.0,2026-05-12
AR-008722,ios,1,"Honestly, the installation account linking fails. Also, the pairing disconnects at random. Would not recommend right now.",5.3.2,2025-05-20
AR-008723,ios,4,"For the price, the screen was easy to set up. Expected better from Lumen. :/",5.3.2,2025-01-23
AR-008724,ios,2,"Since yesterday, the installation instructions are confusing. Also, the app lags after every tap. Please fix this.",5.3.2,2025-03-22
AR-008725,android,2,"Not gonna lie, the microphone sound crackles. Hope the next patch sorts it out.",5.5.0,2026-03-01
AR-008726,android,3,"Since yesterday, the charge dies before lunch. Support, can you help?",5.5.0,2026-06-23
AR-008727,android,4,"For the price, the power drain dies before lunch. Also, the sync forgets my device. Please fix this.",5.5.0,2026-02-17
AR-008728,android,3,"I love how this feels premium, but the setup setup loops forever.",5.4.0,2025-09-11
AR-008729,ios,4,"I love how this works exactly as promised, but the power drain won't hold a charge. Also, the connection drops the connection.",5.3.2,2025-01-20
AR-008730,android,2,"Honestly, the charging won't hold a charge. Hope the next patch sorts it out.",5.3.2,2025-03-19
AR-008731,ios,3,"For the price, the performance became painfully slow!! Also, the pairing disconnects at random. Support, can you help?",5.4.2,2025-11-20
AR-008732,ios,3,"For the price, the battery life needs charging twice a day...",5.4.2,2026-01-04
AR-008733,ios,2,"For the price, the app looks fantastic.",5.3.2,2025-05-18
AR-008734,android,3,"I love how this fits perfectly, but the screen freezes every few minutes. Also, the installation setup loops forever. Expected better from Lumen.",5.5.0,2026-03-19
AR-008735,ios,2,"I love how this fits perfectly, but the wifi drops the connection. Hope the next patch sorts it out.",5.3.2,2025-04-23
AR-008736,android,1,"Sadly, the noise cancellation noise cancellation got worse. Also, the battery life won't hold a charge. Would not recommend right now.",5.3.2,2025-03-10
AR-008737,android,1,"Quick update, the performance keeps crashing.",5.3.2,2025-04-18
AR-008738,android,2,"Three weeks in, the wifi disconnects at random. Also, the charging needs charging twice a day. Please fix this.",5.4.2,2026-01-06
AR-008739,android,1,"Quick update, the firmware keeps crashing. Support, can you help?",5.3.2,2025-01-20
AR-008740,ios,2,"Three weeks in, the fit buttons feel cheap. Also, the installation onboarding is broken. Also, the battery life won't hold a charge.",5.3.2,2025-04-20
AR-008741,ios,1,"Since yesterday, the setup login never completes. Also, the package replacement never came. Also, the battery needs charging twice a day. Support, can you help?",5.3.2,2025-05-20
AR-008742,ios,3,"Three weeks in, the noise cancellation sound crackles. Hope the next patch sorts it out.",5.4.2,2025-10-04
AR-008743,ios,3,"Not gonna lie, the wifi forgets my device... Support, can you help?",5.5.0,2026-05-13
AR-008744,android,4,"Quick update, the onboarding looks fantastic.",5.4.2,2026-01-22
AR-008745,ios,5,"After the latest update, the performance looks fantastic. Expected better from Lumen. :/",5.4.2,2025-12-14
AR-008746,android,3,"Three weeks in, the connection looks fantastic.",5.4.2,2026-01-03
AR-008747,ios,1,"Not gonna lie, the replacement arrived late. This is getting old.",5.4.0,2025-09-08
AR-008748,android,1,"Not gonna lie, the firmware keeps crashing. Also, the power drain barely lasts 2 hours.",5.3.2,2025-02-18
AR-008749,android,2,"For the price, the firmware keeps crashing. This is getting old.",5.5.0,2026-06-07
AR-008750,android,4,"Sadly, the interface lags affter every tap.",5.4.2,2026-01-10
AR-008751,ios,5,"Not gonna lie, the battery was easy to set up. Support, can you help?",5.3.2,2025-03-06
AR-008752,ios,2,"Sadly, the sync drops the connection. Hope the next patch sorts it out.",5.4.2,2025-11-21
AR-008753,android,5,"Honestly, the battery was easy to set up. Expected better from Lumen.",5.4.0,2025-09-11
AR-008754,android,2,"Not gonna lie, the battery neds charging twice a day. Also, the app lags after every tap. Please fix this.",5.3.2,2025-01-11
AR-008755,android,1,"After the latest update, the design hurts after an hour. Please fix this.",5.4.0,2025-08-01
AR-008756,ios,2,"Not gonna lie, the wifi forgets my device. Would not recommend right now.",5.5.0,2026-06-02
AR-008757,ios,3,Five stars for making sure the fit hurts after an hour. Just kidding. Expected better from Lumen.,5.5.0,2026-02-04
AR-008758,android,1,"Honestly, the audio microphone sounds muffled. Also, the installation setup loops forever. Would not recommend right now.",5.5.0,2026-02-15
AR-008759,ios,2,"Not gonna lie, the charging drains while idle. Also, the connection refuses to pair. Expected better from Lumen.",5.3.2,2025-01-25
AR-008760,ios,5,"Sadly, the battery works exactly as promised. Support, can you help?",5.5.0,2026-02-22
AR-008761,ios,2,"For the price, the setup account linking fails. Also, the charge drains while idle. Expected better from Lumen.",5.5.0,2026-06-04
AR-008762,ios,3,"For the price, the battery needs charging twice a day. This is getting old.",5.3.2,2025-04-05
AR-008763,ios,5,"Sadly, the battery life looks fantastic.",5.4.2,2026-01-01
AR-008764,android,1,"Not gonna lie, the firmware freezes every few minutes. Also, the account onboarding is broken. This is getting old.",5.3.2,2025-04-05
AR-008765,android,3,"I love how this looks fantastic, but the case screen is hard to read.",5.4.0,2025-07-29
AR-008766,android,2,"I love how this is surprisingly responsive, but the installation login never completes. Also, the firmware became painfully slow.",5.5.0,2026-05-08
AR-008767,android,3,"I love how this looks fantastic, but the interface stutters constantly.",5.3.2,2025-05-21
AR-008768,android,2,"Three weeks in, the setup setup loops forever. Would not recommend right now. :/",5.4.0,2025-09-26
AR-008769,android,5,"Not gonna lie, the audio is surprisingly responsive.",5.5.0,2026-02-08
AR-008770,ios,2,"For the price, the charge drains while idle. Also, the account login never completes. ugh",5.4.0,2025-09-15
AR-008771,android,2,"Quick update, the fit screen is hard to read!! Hope the next patch sorts it out.",5.5.0,2026-05-08
AR-008772,ios,4,"Since yesterday, the performance freezes every few minutes. Please fix this.",5.3.2,2025-02-11
AR-008773,android,3,"Amazing job, Lumen—now my charge needs charging twice a day. Also, the app keeps crashing.",5.4.2,2025-11-16
AR-008774,ios,3,"Since yesterday, the fit hurts after an hour. Hope the next patch sorts it out.",5.5.0,2026-04-14
AR-008775,android,2,"Since yesterday, the battery life dies before lunch. Also, the account account linking fails.",5.3.2,2025-04-14
AR-008776,ios,4,"I love how this fits perfectly, but the battery dies before lunch. Please fix this.",5.3.2,2025-01-24
AR-008777,ios,5,"Three weeks in, the performance works exactly as promised.",5.4.0,2025-06-27
AR-008778,android,1,"Sadly, the pairing forgets my device. Expected beetter from Lumen.",5.4.2,2025-10-14
AR-008779,android,2,"Quick update, the screen keeps crashing!! Also, the microphone microphone sounds muffled.",5.3.2,2025-05-23
AR-008780,android,5,"I love how this is surprisingly responsive, but the charge barely lasts 6 hours.",5.3.2,2025-04-08
AR-008781,ios,1,"After the latest update, the bluetooth disconnects at random. This is getting old.",5.4.2,2025-12-08
AR-008782,android,1,"I love how this made my routine easier, but the connection forgets my device. Hope the next patch sors it out.",5.3.2,2025-04-18
AR-008783,android,1,"After the latest update, the app keeps crashing. This is getting old.",5.3.2,2025-05-26
AR-008784,android,3,"I love how this fits perfectly, but the firmware freezes every few minutes. Please fix this.",5.4.2,2025-10-28
AR-008785,ios,4,"Honestly, the app feels premium. This is getting old.",5.4.0,2025-08-15
AR-008786,android,2,"Exactly what I wanted: a device that screen is hard to read. Support, can you help?",5.5.0,2026-03-24
AR-008787,ios,1,"For the price, the setup onboarding is broken.",5.5.0,2026-06-05
AR-008788,android,4,"After the latest update, the pairing works exactly as promised. Hope the next patch sorts it out.",5.4.0,2025-06-17
AR-008789,ios,1,"For the price, the charging barely lasts 2 hours. Expected better from Lumen.",5.3.2,2025-06-06
AR-008790,android,2,"Not gonna lie, the battery life barely lasts 6 hours. Also, the buttons screen is hard to read. Hope the next patch sorts it out.",5.3.2,2025-03-15
AR-008791,ios,3,"Not gonna lie, the account instructions are confusing!! This is getting old.",5.3.2,2025-03-28
AR-008792,android,3,"I love how this has excellent sound, but the audio sound crackles. Would not recommend right now.",5.4.2,2025-11-06
AR-008793,ios,3,"Since yesterday, the case made my routine easier.",5.5.0,2026-06-23
AR-008794,ios,5,"Quick update, the battery looks fantastic. Expected better from Lumen.",5.4.0,2025-09-17
AR-008795,android,2,"Exactly what I wanted: a device that noise cancellation got worse. Also, the interface freezes every few minutes. Support, can you help?",5.4.0,2025-09-09
AR-008796,android,3,"After the latest update, the firmware stutters constantly... Hope the next patch srts it out.",5.5.0,2026-05-28
AR-008797,android,4,"Quick update, the setup has excelleent sound. This is getting old.",5.3.2,2025-01-10
AR-008798,ios,1,"Since yesterday, the charging barely lasts 3 hours... Would not recommend right now.",5.4.2,2025-10-16
AR-008799,android,3,"I love how this is surprisingly responsive, but the charging barely lasts 2 hours. Also, the onboarding instructions are confusing.",5.4.0,2025-08-26
AR-008800,android,2,"Honestly, the setup login never completes.",5.4.0,2025-07-14
AR-008801,android,3,"I love how this is surprisingly responsive, but the account instructions are confusing.",5.5.0,2026-05-26
AR-008802,ios,5,"Sadly, the app works exactly as promised.",5.5.0,2026-06-12
AR-008803,ios,4,"Amazing job, Lumen—now my buttons hurts after an hour. Also, the app stutters constantly. Please fix this.",5.5.0,2026-04-06
AR-008804,ios,5,"Not gonna lie, the connection feels premium. Please fix this.",5.3.2,2025-03-10
AR-008805,android,4,"After the latest update, the login account linking fails. Support, can you help?",5.4.2,2025-10-04
AR-008806,android,1,"Sadly, the fit screen is hard to read. Support, can you help?",5.4.0,2025-09-25
AR-008807,ios,4,"Since yesterday, the bluetoth has excellent sound. Would not recommend right now.",5.5.0,2026-02-20
AR-008808,ios,4,"I love how this works exactly as promised, but the case buttons feel cheap. Hope the next patch sorts it out.",5.3.2,2025-01-15
AR-008809,ios,5,"Since yesterday, the power drain is surprisingly responsive. Expected better from Lumen.",5.4.0,2025-08-15
AR-008810,android,4,"I love how this feels premium, but the installation onboarding is broken.",5.5.0,2026-05-20
