record_id,source,date,product_sku,star_rating,text,clean_text,vader_base_compound,vader_compound,vader_sentiment,topic,month,severity,period,analysis_sentiment,simulated_post_fix_sentiment
ST-001492,support_tickets,2026-03-02,UNSPECIFIED,,"Three weeks in, the battery life barely lasts 4 hours.",three weeks battery life barely lasts hours,0.0,-0.34,negative,Battery & charging,2026-03-01,0.34,after,-0.19535701193358107,-0.19535701193358107
ST-001557,support_tickets,2026-03-15,UNSPECIFIED,,"After the lateest update, the shipping arrived late. Also, the battery dies before lunch.",lateest update shipping arrived late also battery dies before lunch,0.0,-1.0,negative,Battery & charging,2026-03-01,1.0,after,-0.792193847583401,-0.792193847583401
ST-001608,support_tickets,2026-03-15,UNSPECIFIED,,"After the latest update, the installation onboarding is broken. Also, the power drain drains while idle. Would not recommend right now.",latest update installation onboarding broken also power drain drains while idle would not recommend_NEG right_NEG now_NEG,-0.6381,-1.0,negative,Battery & charging,2026-03-01,1.0,after,-0.7265270215748096,-0.7265270215748096
ST-001798,support_tickets,2026-02-08,UNSPECIFIED,,"Honestly, the charging needs charging twice a day. Also, the login account linking fails. Support, can you help? ???",honestly charging needs charging twice day also login account linking fails support can you help,0.7622,0.42219999999999996,positive,Battery & charging,2026-02-01,0.0,after,0.7407653468420421,0.7407653468420421
ST-001861,support_tickets,2026-04-11,UNSPECIFIED,,"After the latest update, the battery dies before lunch. Support, can you help?",latest update battery dies before lunch support can you help,0.6597,-0.020300000000000096,neutral,Battery & charging,2026-04-01,0.020300000000000096,after,0.05452045265435457,0.05452045265435457
ST-002001,support_tickets,2026-04-30,UNSPECIFIED,,"Quick update, the charge drains while idle. This is getting old.",quick update charge drains while idle getting old,0.0,-0.34,negative,Battery & charging,2026-04-01,0.34,after,-0.03821041957806082,-0.03821041957806082
ST-002042,support_tickets,2026-02-13,UNSPECIFIED,,"Quick update, the power drain drains while idle. Also, the microphone microphone sounds muffled. Would not recommend right now.",quick update power drain drains while idle also microphone microphone sounds muffled would not recommend_NEG right_NEG now_NEG,-0.2755,-0.9555,negative,Battery & charging,2026-02-01,0.9555,after,-0.7326099859229187,-0.7326099859229187
ST-002095,support_tickets,2026-02-16,UNSPECIFIED,,"Since yesterday, the power drain drains while idle. Support, can you help?",since yesterday power drain drains while idle support can you help,0.6597,0.31969999999999993,positive,Battery & charging,2026-02-01,0.0,after,0.4943535831153406,0.4943535831153406
ST-002154,support_tickets,2026-03-28,UNSPECIFIED,,"I love how this feels premium, but the charging needs charging twice a day. Also, the bluetooth refuses to pair. Expected better from Lumen.",i love feels premium charging needs charging twice day also bluetooth refuses pair expected better from lumen,0.7543,0.41429999999999995,positive,Battery & charging,2026-03-01,0.0,after,0.727915087897995,0.727915087897995
ST-002316,support_tickets,2026-02-28,UNSPECIFIED,,"Sadly, the battery drains while idle. Support, can you help? #notimpressed",sadly battery drains while idle support can you help notimpressed,0.3818,0.04179999999999995,neutral,Battery & charging,2026-02-01,0.0,after,0.4219380006852156,0.4219380006852156
ST-002352,support_tickets,2026-04-30,UNSPECIFIED,,"Honestly, the power drain dies before lunch.",honestly power drain dies before lunch,0.4588,0.11879999999999996,positive,Battery & charging,2026-04-01,0.0,after,0.3604717463270416,0.3604717463270416
ST-002355,support_tickets,2026-02-24,UNSPECIFIED,,"I love how this feels premium, but the firmware keeps crashing. Also, the audio volume is too low. Also, the charging won't hold a charge. Hope the next patch sorts it out.",i love feels premium firmware keeps crashing also audio volume too low also charging will not hold_NEG charge_NEG hope next patch sorts out,0.5859,-0.43410000000000004,negative,Battery & charging,2026-02-01,0.43410000000000004,after,-0.09083586230568086,-0.09083586230568086
ST-002554,support_tickets,2026-04-01,UNSPECIFIED,,"Quick update, the charge won't hold a charge.",quick update charge will not hold_NEG charge_NEG,0.0,-0.34,negative,Battery & charging,2026-04-01,0.34,after,-0.09670723945194404,-0.09670723945194404
ST-002581,support_tickets,2026-02-01,UNSPECIFIED,,"Not gonna lie, the battery won't hold a charge... This is getting old. ugh",not gonna_NEG lie_NEG battery will not hold_NEG charge_NEG getting old ugh,-0.4215,-0.7615000000000001,negative,Battery & charging,2026-02-01,0.7615000000000001,after,-0.5154818982234474,-0.5154818982234474
ST-002601,support_tickets,2026-02-20,UNSPECIFIED,,"Not gonna lie, the charging drains while idle!! Hope the next patch sorts it out.",not gonna_NEG lie_NEG charging drains while idle hope next patch sorts out,0.5399,0.19990000000000002,positive,Battery & charging,2026-02-01,0.0,after,0.46023907999896796,0.46023907999896796
ST-002644,support_tickets,2026-03-03,UNSPECIFIED,,"Three weeks in, the charge barely lasts 2 hours. Expected better from Lumen.",three weeks charge barely lasts hours expected better from lumen,0.4404,0.10039999999999999,positive,Battery & charging,2026-03-01,0.0,after,0.4565642922511912,0.4565642922511912
ST-002708,support_tickets,2026-03-17,UNSPECIFIED,,"After the latest update, the charge dies before lunch. Please fix this.",latest update charge dies before lunch please fix,0.3182,-0.36180000000000007,negative,Battery & charging,2026-03-01,0.36180000000000007,after,-0.2619421832495238,-0.2619421832495238
ST-002709,support_tickets,2026-03-23,UNSPECIFIED,,"Sadly, the battery dies before lunch...",sadly battery dies before lunch,-0.4215,-0.7615000000000001,negative,Battery & charging,2026-03-01,0.7615000000000001,after,-0.5476364037533517,-0.5476364037533517
ST-002742,support_tickets,2026-04-26,UNSPECIFIED,,"Three weeks in, the battery life drains while idle. This is getting old.",three weeks battery life drains while idle getting old,0.0,-0.34,negative,Battery & charging,2026-04-01,0.34,after,-0.12259330671691565,-0.12259330671691565
ST-002779,support_tickets,2026-03-31,UNSPECIFIED,,"I love how this made my routine easier, but the battery life barely lasts 4 hours.",i love made routine easier battery life barely lasts hours,0.5423,0.20229999999999998,positive,Battery & charging,2026-03-01,0.0,after,0.40520892445049567,0.40520892445049567
ST-002784,support_tickets,2026-03-01,UNSPECIFIED,,"Quick update, the charging dies before lunch!!",quick update charging dies before lunch,0.0,-0.34,negative,Battery & charging,2026-03-01,0.34,after,-0.1332124892676741,-0.1332124892676741
ST-002790,support_tickets,2026-03-23,UNSPECIFIED,,"After the latest update, the battery dies before lunch. Would not recommend right now.",latest update battery dies before lunch would not recommend_NEG right_NEG now_NEG,-0.2755,-0.9555,negative,Battery & charging,2026-03-01,0.9555,after,-0.6915883723615064,-0.6915883723615064
ST-002831,support_tickets,2026-03-30,UNSPECIFIED,,"Exactly what I wanted: a device that needs charging twice a day. Also, the login onboarding is broken. Expected better from Lumen.",exactly what i wanted device needs charging twice day also login onboarding broken expected better from lumen,-0.0516,-0.3916,negative,Battery & charging,2026-03-01,0.3916,after,-0.0225627286671789,-0.0225627286671789
ST-002890,support_tickets,2026-04-13,UNSPECIFIED,,"Quick update, the battery dies before lunch. Please fix this.",quick update battery dies before lunch please fix,0.3182,-0.02180000000000004,neutral,Battery & charging,2026-04-01,0.02180000000000004,after,0.1757349023783077,0.1757349023783077
ST-003020,support_tickets,2026-02-19,UNSPECIFIED,,"Three wees in, the battery life needs charging twice a day. Hope the next patch sorts it out. :/",three wees battery life needs charging twice day hope next patch sorts out,0.128,0.128,positive,Battery & charging,2026-02-01,0.0,after,0.491933889715308,0.491933889715308
ST-003032,support_tickets,2026-03-09,UNSPECIFIED,,"I love how this made my routine easier, but the power drain dies before lunch. This is getting old.",i love made routine easier power drain dies before lunch getting old,0.5423,0.20229999999999998,positive,Battery & charging,2026-03-01,0.0,after,0.40422329471080765,0.40422329471080765
ST-003057,support_tickets,2026-03-20,UNSPECIFIED,,"After the latest update, the sync drops the connection. Also, the charging barely lasts 5 hours. Also, the screen screen is hard to read.",latest update sync drops connection also charging barely lasts hours also screen screen hard read,-0.1027,-1.0,negative,Battery & charging,2026-03-01,1.0,after,-0.7928459907137159,-0.7928459907137159
ST-003072,support_tickets,2026-05-01,UNSPECIFIED,,"Sadly, the battery life needs charging twice a day. Hope the next patch sorts it out.",sadly battery life needs charging twice day hope next patch sorts out,0.0258,0.0258,neutral,Battery & charging,2026-05-01,0.0,after,0.3504839167419379,0.3504839167419379
ST-003168,support_tickets,2026-02-05,UNSPECIFIED,,"Honestly, the charge barely lasts 4 hours... Also, the connection drops the connection.",honestly charge barely lasts hours also connection drops connection,0.4588,-0.22120000000000006,negative,Battery & charging,2026-02-01,0.22120000000000006,after,0.041077110741535916,0.041077110741535916
ST-003184,support_tickets,2026-04-13,UNSPECIFIED,,"I love how this made my routine easier, but the buttons case scratches easily. Also, the battery life barely lasts 6 hours. Would not recommend right now.",i love made routine easier buttons case scratches easily also battery life barely lasts hours would not recommend_NEG right_NEG now_NEG,0.604,-0.07600000000000007,negative,Battery & charging,2026-04-01,0.07600000000000007,after,0.2557987752567579,0.2557987752567579
ST-003193,support_tickets,2026-04-02,UNSPECIFIED,,"For the price, the battery life won't hold a charge. Also, the pairing disconnects at random. Please fix this.",price battery life will not hold_NEG charge_NEG also pairing disconnects at random please fix,0.3182,-0.36180000000000007,negative,Battery & charging,2026-04-01,0.36180000000000007,after,-0.08289174334362376,-0.08289174334362376
ST-003227,support_tickets,2026-02-17,UNSPECIFIED,,"I love how this looks fantastic, but the noise cancellation noise cancellation got worse. Also, the battery won't hold a charge. Hope the next patch sorts it out.",i love looks fantastic noise cancellation noise cancellation got worse also battery will not hold_NEG charge_NEG hope next patch sorts out,0.5574,-0.12260000000000004,negative,Battery & charging,2026-02-01,0.12260000000000004,after,0.21353309184716535,0.21353309184716535
ST-003234,support_tickets,2026-04-07,UNSPECIFIED,,"For the price, the power drain dies before lunch. Hope the next patch sorts it out.",price power drain dies before lunch hope next patch sorts out,0.4404,0.10039999999999999,positive,Battery & charging,2026-04-01,0.0,after,0.2975937508767488,0.2975937508767488
ST-003298,support_tickets,2026-03-05,UNSPECIFIED,,"After the latest update, the setup instructions are confusing. Also, the power drain won't hold a charge.",latest update setup instructions confusing also power drain will not hold_NEG charge_NEG,-0.2263,-1.0,negative,Battery & charging,2026-03-01,1.0,after,-0.7368552011490526,-0.7368552011490526
ST-003334,support_tickets,2026-04-08,UNSPECIFIED,,"Honestly, the power drain dies before lunch.",honestly power drain dies before lunch,0.4588,0.11879999999999996,positive,Battery & charging,2026-04-01,0.0,after,0.2737217641705049,0.2737217641705049
ST-003354,support_tickets,2026-04-17,UNSPECIFIED,,"Since yesterday, the pairing disconnects at random. Also, the battery life drains while idle.",since yesterday pairing disconnects at random also battery life drains while idle,0.0,-0.68,negative,Battery & charging,2026-04-01,0.68,after,-0.3451400771780271,-0.3451400771780271
ST-003394,support_tickets,2026-03-27,UNSPECIFIED,,Love paying premium prices so the charge barely lasts 5 hours. Would not recommend right now.,love paying premium prices so charge barely lasts hours would not recommend_NEG right_NEG now_NEG,0.4749,0.13489999999999996,positive,Battery & charging,2026-03-01,0.0,after,0.3868238094225617,0.3868238094225617
ST-003640,support_tickets,2026-02-27,UNSPECIFIED,,"Three weeks in, the fit screen is hard to read. Also, the power drain needs charging twice a day. Support, can you help?",three weeks fit screen hard read also power drain needs charging twice day support can you help,0.7579,0.4179,positive,Battery & charging,2026-02-01,0.0,after,0.7881415085879442,0.7881415085879442
ST-003942,support_tickets,2026-04-27,UNSPECIFIED,,Love paying premium prices so the power drain needs charging twice a day. Expected better from Lumen.,love paying premium prices so power drain needs charging twice day expected better from lumen,0.7964,0.7964,positive,Battery & charging,2026-04-01,0.0,after,1.0,1.0
ST-003957,support_tickets,2026-04-26,UNSPECIFIED,,"I love how this is surprisingly responsive, but the charging barely lasts 6 hours. Also, the delivery package was already open. Support, can you help? ugh",i love surprisingly responsive charging barely lasts hours also delivery package already open support can you help ugh,0.81,0.13,positive,Battery & charging,2026-04-01,0.0,after,0.5268943093376264,0.5268943093376264
ST-004035,support_tickets,2026-02-15,UNSPECIFIED,,"Quck update, the power drain drains while idle. Expected better from Lumen. smh",quck update power drain drains while idle expected better from lumen smh,0.1531,-0.1869,negative,Battery & charging,2026-02-01,0.1869,after,0.0018871264699015788,0.0018871264699015788
ST-004059,support_tickets,2026-03-23,UNSPECIFIED,,"Not gonna lie, the charging won't hold a charge. Expected better from Lumen.",not gonna_NEG lie_NEG charging will not hold_NEG charge_NEG expected better from lumen,0.4404,0.10039999999999999,positive,Battery & charging,2026-03-01,0.0,after,0.2908371299783579,0.2908371299783579
